Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
27.8850576,-1.38336312770844,-0.075190544128418,-1.32812142372131,,,,,,,
27.889980777,-1.31437397003174,-0.105376720428467,-2.2157576084137,,,,,,,
27.89490484,-1.09129130840302,-0.405862808227539,-2.80256986618042,,,,,,,
27.899829631,-0.828420639038086,-0.836948394775391,-2.91056871414185,,,,,,,
27.904753642,-0.560580611228943,-1.28052949905396,-2.59632778167725,,,,,,,
27.909676819,-0.47555148601532,-1.7266001701355,-2.05204701423645,,,,,,,
27.914600881,-0.536633014678955,-2.11494779586792,-1.57265973091125,,,,,,,
27.919525673,-0.599920868873596,-2.44044589996338,-1.49105834960938,,,,,,,
27.924449683,-0.689326047897339,-2.70284652709961,-1.72120404243469,,,,,,,
27.92937286,-0.731101512908936,-2.93084955215454,-2.01903820037842,,,,,,,
27.934296923,-0.694532871246338,-3.14378070831299,-2.23127675056458,,,,,,,
27.939221715,-0.572650194168091,-3.35621643066406,-2.41747832298279,,,,,,,
27.944145725,-0.365397095680237,-3.51808452606201,-2.60608839988709,,,,,,,
27.949068902,-0.103574991226196,-3.63431930541992,-2.7322895526886,,,,,,,
27.953992965,0.172477602958679,-3.84361934661865,-2.88698530197144,,,,,,,
27.958917756,0.424761235713959,-4.02619504928589,-3.13720703125,,,,,,,
27.963841767,0.557615101337433,-4.21317625045776,-3.2867603302002,,,,,,,
27.968764892,0.630935192108154,-4.34008836746216,-3.2495551109314,,,,,,,
27.973688954,0.74535870552063,-4.42628765106201,-3.11401700973511,,,,,,,
27.978613798,0.917532563209534,-4.40261173248291,-2.9565954208374,,,,,,,
27.983537808,1.20261693000793,-4.32429361343384,-2.74602007865906,,,,,,,
27.988460933,1.48115694522858,-4.21302080154419,-2.56344437599182,,,,,,,
27.993384996,1.74359965324402,-4.14781713485718,-2.4015474319458,,,,,,,
27.99830984,2.00441813468933,-4.12614440917969,-2.34411549568176,,,,,,,
28.00323385,2.09602117538452,-4.14320230484009,-2.30255174636841,,,,,,,
28.008156975,2.15213561058044,-4.13213682174683,-2.21215271949768,,,,,,,
28.013081038,2.14617490768433,-4.09084367752075,-2.00333738327026,,,,,,,
28.018005829,2.11868381500244,-4.01457262039185,-1.89629197120667,,,,,,,
28.02292984,2.03149509429932,-3.86730289459229,-1.98443937301636,,,,,,,
28.027853017,1.86295652389526,-3.6466965675354,-2.04766345024109,,,,,,,
28.032777079,1.72542238235474,-3.42925786972046,-2.09336543083191,,,,,,,
28.037701871,1.56638526916504,-3.16470813751221,-2.10010480880737,,,,,,,
28.042625881,1.40768444538116,-2.76711702346802,-1.95533680915833,,,,,,,
28.047549058,1.27566194534302,-2.27014493942261,-1.86962532997131,,,,,,,
28.052473121,1.17514276504517,-1.76952409744263,-1.83576202392578,,,,,,,
28.057397913,1.09646821022034,-1.32732105255127,-1.82755541801453,,,,,,,
28.062321923,1.05625522136688,-0.931469440460205,-1.84027314186096,,,,,,,
28.067245048,1.01126039028168,-0.605591773986816,-1.93884611129761,,,,,,,
28.07216911,0.966340720653534,-0.358870506286621,-1.99210023880005,,,,,,,
28.077093954,0.919211685657501,-0.124130725860596,-1.95004940032959,,,,,,,
28.082017965,0.812478482723236,0.067652702331543,-1.80101251602173,,,,,,,
28.08694109,0.720264315605164,0.266829967498779,-1.69830012321472,,,,,,,
28.091865152,0.55871045589447,0.411379814147949,-1.62062692642212,,,,,,,
28.096789944,0.346787214279175,0.608970165252686,-1.51780986785889,,,,,,,
28.101713954,0.208860039710999,0.864153861999512,-1.26768732070923,,,,,,,
28.106637131,0.0563763380050659,1.07860946655273,-0.968137741088867,,,,,,,
28.111561194,-0.0771394968032837,1.29533386230469,-0.752967357635498,,,,,,,
28.116485985,-0.167654395103455,1.51671552658081,-0.629207134246826,,,,,,,
28.121409996,-0.222412586212158,1.74757862091064,-0.544223308563232,,,,,,,
28.126333173,-0.265328884124756,1.95930337905884,-0.45982551574707,,,,,,,
28.131257235,-0.377845287322998,2.1565465927124,-0.270606517791748,,,,,,,
28.136182027,-0.509817957878113,2.30077648162842,-0.0193099975585938,,,,,,,
28.141106038,-0.58231520652771,2.5234522819519,0.215265274047852,,,,,,,
28.146029163,-0.575953483581543,2.74068403244019,0.438168525695801,,,,,,,
28.150953225,-0.492931008338928,2.96671295166016,0.635312080383301,,,,,,,
28.155878069,-0.40226149559021,3.22053861618042,0.76876163482666,,,,,,,
28.160802079,-0.471273899078369,3.36097812652588,0.743080139160156,,,,,,,
28.165725204,-0.709744334220886,3.49309825897217,0.690330028533936,,,,,,,
28.170649267,-0.974466562271118,3.70016813278198,0.690024375915527,,,,,,,
28.175574058,-1.20370280742645,3.97680616378784,0.745196342468262,,,,,,,
28.180498069,-1.29748964309692,4.29385471343994,0.669794082641602,,,,,,,
28.185421246,-1.34751522541046,4.64162397384644,0.440075874328613,,,,,,,
28.190345308,-1.40991997718811,4.9078688621521,0.24225378036499,,,,,,,
28.1952701,-1.3226820230484,5.11006689071655,0.103874683380127,,,,,,,
28.20019411,-1.13417136669159,5.2706241607666,0.0546135902404785,,,,,,,
28.205117235,-0.842108845710754,5.35197925567627,0.241601943969727,,,,,,,
28.210041298,-0.568469285964966,5.34503793716431,0.65443229675293,,,,,,,
28.214966142,-0.178743004798889,5.2741231918335,1.13945484161377,,,,,,,
28.219890152,0.325386881828308,5.11332702636719,1.7154016494751,,,,,,,
28.224813277,0.964282631874085,4.88678407669067,2.32011318206787,,,,,,,
28.22973734,1.55236005783081,4.54683637619019,2.84364461898804,,,,,,,
28.234662131,2.0142707824707,4.02192497253418,3.28624582290649,,,,,,,
28.239586142,2.26720857620239,3.37693119049072,3.57861804962158,,,,,,,
28.244509319,2.28093981742859,2.66467380523682,3.75676727294922,,,,,,,
28.249433381,2.13750910758972,1.95228862762451,3.87090158462524,,,,,,,
28.254358173,1.78963792324066,1.31384468078613,3.96902227401733,,,,,,,
28.259282183,1.27565133571625,0.813697814941406,4.00821876525879,,,,,,,
28.264205308,0.580991148948669,0.430055618286133,4.00774812698364,,,,,,,
28.269129371,-0.196731328964233,0.222424507141113,4.1542444229126,,,,,,,
28.274054215,-0.845008194446564,0.195220947265625,4.27075481414795,,,,,,,
28.278978225,-1.26405477523804,0.326579093933105,4.36699533462524,,,,,,,
28.28390135,-1.46922218799591,0.589770317077637,4.38347625732422,,,,,,,
28.288825413,-1.48005318641663,0.922464370727539,4.35135555267334,,,,,,,
28.293750204,-1.35852122306824,1.27674961090088,4.29946708679199,,,,,,,
28.298674215,-1.33190155029297,1.45689010620117,4.03355216979981,,,,,,,
28.303597392,-1.14702725410461,1.63564109802246,3.61295652389526,,,,,,,
28.308521454,-0.933300077915192,1.81801700592041,3.27659320831299,,,,,,,
28.313446246,-0.673679411411285,2.02328395843506,3.11745023727417,,,,,,,
28.318370256,-0.45175439119339,2.11503410339355,3.06615829467773,,,,,,,
28.323293381,-0.171442985534668,2.18892574310303,3.02006530761719,,,,,,,
28.328217444,0.102698624134064,2.20412349700928,2.85999774932861,,,,,,,
28.333142235,0.416177898645401,2.18918418884277,2.81124782562256,,,,,,,
28.338066246,0.656604826450348,2.11043834686279,2.73061656951904,,,,,,,
28.342989423,0.855228781700134,1.9534478187561,2.57780742645264,,,,,,,
28.347913485,1.0122287273407,1.71581172943115,2.31007671356201,,,,,,,
28.352838277,1.11808824539185,1.37612390518188,1.85583066940308,,,,,,,
28.357762288,1.08641219139099,0.908135414123535,1.36840105056763,,,,,,,
28.362685413,0.909711420536041,0.443200588226318,1.04672574996948,,,,,,,
28.367609475,0.714443922042847,-0.0236849784851074,0.716322422027588,,,,,,,
28.372534319,0.473876714706421,-0.473743438720703,0.435061931610107,,,,,,,
28.377458329,0.288149774074554,-0.813940048217773,0.174421787261963,,,,,,,
28.382381454,0.19065797328949,-1.05660772323608,-0.050926685333252,,,,,,,
28.387305517,0.128838777542114,-1.27375745773315,-0.202529430389404,,,,,,,
28.392230308,0.0765900611877441,-1.4511547088623,-0.407066345214844,,,,,,,
28.397154319,0.0245285034179688,-1.64156866073608,-0.563858032226563,,,,,,,
28.402077496,-0.0798487067222595,-1.83065605163574,-0.809231281280518,,,,,,,
28.407001506,-0.219713032245636,-2.04955148696899,-1.04258251190186,,,,,,,
28.41192635,-0.385421931743622,-2.31027364730835,-1.22313547134399,,,,,,,
28.41685036,-0.557831525802612,-2.5983715057373,-1.46581792831421,,,,,,,
28.421773485,-0.708160579204559,-2.89209985733032,-1.71583485603333,,,,,,,
28.426697548,-0.841307699680328,-3.17455768585205,-1.96864795684814,,,,,,,
28.43162234,-0.947729825973511,-3.43122720718384,-2.23170733451843,,,,,,,
28.43654635,-1.00830543041229,-3.67862844467163,-2.44798302650452,,,,,,,
28.441469527,-1.02066969871521,-3.89762926101685,-2.61515355110168,,,,,,,
28.446393538,-1.02796649932861,-4.15040731430054,-2.76679873466492,,,,,,,
28.451318381,-0.98241400718689,-4.37935924530029,-2.88885855674744,,,,,,,
28.456242392,-0.891195058822632,-4.57254600524902,-3.01245999336243,,,,,,,
28.461165517,-0.692443370819092,-4.74207305908203,-3.09205198287964,,,,,,,
28.466089579,-0.498866677284241,-4.85928821563721,-3.13488292694092,,,,,,,
28.471014371,-0.379969120025635,-4.95292234420776,-3.15781211853027,,,,,,,
28.475938381,-0.146852970123291,-4.98943328857422,-3.1634202003479,,,,,,,
28.480861558,0.109649896621704,-5.00939798355103,-3.10169959068298,,,,,,,
28.485785569,0.296230852603912,-4.96971940994263,-3.00872659683228,,,,,,,
28.490710413,0.406003832817078,-4.87748718261719,-2.79387998580933,,,,,,,
28.495634423,0.611595988273621,-4.67774629592896,-2.58160424232483,,,,,,,
28.500557548,0.676193654537201,-4.52110290527344,-2.51561403274536,,,,,,,
28.50548161,0.537314116954804,-4.43619728088379,-2.46194100379944,,,,,,,
28.510406402,0.39781254529953,-4.34170055389404,-2.35846495628357,,,,,,,
28.515330413,0.417530000209808,-4.1636962890625,-2.17873311042786,,,,,,,
28.52025359,0.567585527896881,-3.91433954238892,-2.02312564849854,,,,,,,
28.5251776,0.816857814788818,-3.59378910064697,-1.85799932479858,,,,,,,
28.530102392,1.12501525878906,-3.27397346496582,-1.60418796539307,,,,,,,
28.535026454,1.51195287704468,-2.92637872695923,-1.23978662490845,,,,,,,
28.539949579,1.87535452842712,-2.65151119232178,-0.951207637786865,,,,,,,
28.544873642,2.21038031578064,-2.43511056900024,-0.745256900787354,,,,,,,
28.549798433,2.44008350372314,-2.16253137588501,-0.537922382354736,,,,,,,
28.554722444,2.61929726600647,-1.86980295181274,-0.34584903717041,,,,,,,
28.559645569,2.76782274246216,-1.51616907119751,-0.126012802124023,,,,,,,
28.564569631,2.80512380599976,-1.17550802230835,0.073422908782959,,,,,,,
28.569494423,2.6382372379303,-0.780606746673584,0.22346019744873,,,,,,,
28.574418433,2.41565227508545,-0.41733455657959,0.321335315704346,,,,,,,
28.57934161,2.18056511878967,-0.111792087554932,0.376452922821045,,,,,,,
28.584265673,1.88736259937286,0.167363166809082,0.469823360443115,,,,,,,
28.589190465,1.45433926582336,0.451396942138672,0.467123508453369,,,,,,,
28.594114475,0.940995573997498,0.697350025177002,0.468631744384766,,,,,,,
28.5990376,0.301256775856018,0.898068904876709,0.474161624908447,,,,,,,
28.603961663,-0.101817727088928,1.06077671051025,0.366384029388428,,,,,,,
28.608886454,-0.319229125976563,1.25473594665527,0.298515796661377,,,,,,,
28.613810465,-0.428026914596558,1.41761779785156,0.299285888671875,,,,,,,
28.618733642,-0.428351044654846,1.58759164810181,0.349675178527832,,,,,,,
28.623657704,-0.40410327911377,1.71916580200195,0.389888286590576,,,,,,,
28.628582496,-0.273950695991516,1.86482238769531,0.51348352432251,,,,,,,
28.633506506,-0.15256404876709,1.99338150024414,0.684693813323975,,,,,,,
28.638429631,-0.0683473348617554,2.11930274963379,0.745563983917236,,,,,,,
28.643353694,-0.0019981861114502,2.22129583358765,0.731733798980713,,,,,,,
28.648278485,0.0699299573898315,2.36424255371094,0.527836322784424,,,,,,,
28.653202496,0.209158182144165,2.50052976608276,0.343892574310303,,,,,,,
28.658125621,0.341414928436279,2.58951807022095,0.461983680725098,,,,,,,
28.663049683,0.416601061820984,2.65750789642334,0.798171043395996,,,,,,,
28.667974475,0.420337677001953,2.71394538879395,1.02481317520142,,,,,,,
28.672898485,0.426698923110962,2.77787971496582,1.22824573516846,,,,,,,
28.677821663,0.442662239074707,2.88730335235596,1.54996824264526,,,,,,,
28.682745725,0.415446996688843,3.06825828552246,1.89690685272217,,,,,,,
28.687670517,0.280694246292114,3.33747482299805,2.05613803863525,,,,,,,
28.692594527,0.170318245887756,3.65908050537109,2.20474433898926,,,,,,,
28.697517652,0.130269885063171,4.02596759796143,2.4263973236084,,,,,,,
28.702441715,0.0823884010314941,4.33058071136475,2.63023471832275,,,,,,,
28.707366506,-0.0208052396774292,4.54215717315674,2.74181842803955,,,,,,,
28.712290517,-0.198407888412476,4.64194011688232,2.7488374710083,,,,,,,
28.717213642,-0.280238747596741,4.60856056213379,2.89539861679077,,,,,,,
28.722137704,-0.334799885749817,4.41590213775635,3.06202507019043,,,,,,,
28.727062548,-0.373227596282959,4.12152671813965,3.0313892364502,,,,,,,
28.731986454,-0.637381196022034,3.70131683349609,2.85683536529541,,,,,,,
28.736909683,-0.915006160736084,3.19350051879883,2.49797868728638,,,,,,,
28.741833746,-1.44846606254578,2.77958679199219,2.21362018585205,,,,,,,
28.746758538,-1.81637263298035,2.2416524887085,2.11650133132935,,,,,,,
28.751682548,-2.13814687728882,1.66819763183594,2.01542043685913,,,,,,,
28.756605673,-2.48355531692505,1.1523265838623,1.88910150527954,,,,,,,
28.761529735,-2.8334264755249,0.622278213500977,1.84031105041504,,,,,,,
28.766454527,-3.13254308700562,0.178402900695801,1.94808769226074,,,,,,,
28.771378538,-3.53441619873047,-0.00750350952148438,2.20779180526733,,,,,,,
28.776301663,-3.92698192596436,-0.0340480804443359,2.50000667572022,,,,,,,
28.781225725,-4.22155857086182,0.0818634033203125,2.75296545028687,,,,,,,
28.786150517,-4.43209934234619,0.306822776794434,2.77752017974854,,,,,,,
28.791074527,-4.58696699142456,0.61244010925293,2.69762516021729,,,,,,,
28.795997704,-4.60207605361939,0.951362609863281,2.53402328491211,,,,,,,
28.800921715,-4.52982997894287,1.35523796081543,2.24517583847046,,,,,,,
28.805846558,-4.38219213485718,1.80058193206787,1.83512258529663,,,,,,,
28.810770465,-4.16408681869507,2.19453811645508,1.42035102844238,,,,,,,
28.815693694,-3.85648632049561,2.49435329437256,1.09611368179321,,,,,,,
28.820617756,-3.4331533908844,2.59009265899658,0.840896606445313,,,,,,,
28.825542548,-2.99253296852112,2.53682422637939,0.628587245941162,,,,,,,
28.830466558,-2.51805734634399,2.34152507781982,0.443060398101807,,,,,,,
28.835389683,-2.01747703552246,2.10902690887451,0.246898651123047,,,,,,,
28.840313746,-1.49602293968201,1.85801696777344,0.0504541397094727,,,,,,,
28.845238538,-0.934895038604736,1.55692863464355,-0.219579696655273,,,,,,,
28.850162548,-0.308114647865295,1.29153537750244,-0.509923934936523,,,,,,,
28.855085725,0.269350826740265,0.965884208679199,-0.779480457305908,,,,,,,
28.860009735,0.685324370861054,0.62065601348877,-0.992305040359497,,,,,,,
28.864934527,0.921207189559937,0.191451072692871,-1.08646273612976,,,,,,,
28.869858538,0.915216028690338,-0.278391361236572,-1.09589385986328,,,,,,,
28.874781715,0.796667575836182,-0.719398021697998,-1.06390476226807,,,,,,,
28.879705725,0.642027139663696,-1.10046911239624,-1.02415943145752,,,,,,,
28.884630569,0.427310645580292,-1.4216160774231,-1.06767010688782,,,,,,,
28.889554579,0.197783291339874,-1.70193338394165,-1.17066383361816,,,,,,,
28.894477704,0.0561906099319458,-1.90784740447998,-1.41464042663574,,,,,,,
28.899401767,0.0144078731536865,-2.09200525283813,-1.6632068157196,,,,,,,
28.904326558,-0.00413525104522705,-2.3189492225647,-1.85185146331787,,,,,,,
28.909250569,-0.00172150135040283,-2.59587574005127,-1.99722146987915,,,,,,,
28.914173694,0.0406315326690674,-2.91317892074585,-2.15435266494751,,,,,,,
28.919097756,0.189941823482513,-3.20136833190918,-2.3998818397522,,,,,,,
28.924022548,0.326791703701019,-3.47234678268433,-2.5496711730957,,,,,,,
28.928946558,0.437295138835907,-3.76670217514038,-2.62301898002625,,,,,,,
28.933869683,0.581482410430908,-4.01730442047119,-2.69195890426636,,,,,,,
28.938793746,0.709608972072601,-4.23603391647339,-2.71596646308899,,,,,,,
28.943718538,0.946622729301453,-4.37277269363403,-2.62793946266174,,,,,,,
28.948642548,0.926122009754181,-4.43718194961548,-2.6959228515625,,,,,,,
28.953565725,0.729005098342896,-4.54410648345947,-2.72621059417725,,,,,,,
28.958489735,0.654091119766235,-4.57406759262085,-2.60630226135254,,,,,,,
28.963414579,0.72766387462616,-4.52261543273926,-2.52246856689453,,,,,,,
28.968338485,0.842073738574982,-4.44021892547607,-2.41221356391907,,,,,,,
28.973261715,0.94472861289978,-4.38681268692017,-2.3781795501709,,,,,,,
28.978185725,1.02145171165466,-4.32421350479126,-2.38180756568909,,,,,,,
28.983110569,1.12727379798889,-4.22374820709229,-2.36804842948914,,,,,,,
28.988034579,1.16876649856567,-4.14290475845337,-2.37751317024231,,,,,,,
28.992957704,1.1673903465271,-4.05777215957642,-2.36951231956482,,,,,,,
28.997881767,1.11594271659851,-3.98987150192261,-2.33214116096497,,,,,,,
29.002806558,1.07894909381866,-3.86981010437012,-2.36593079566956,,,,,,,
29.007730569,1.02045953273773,-3.76693630218506,-2.44220972061157,,,,,,,
29.012653694,0.916553020477295,-3.66921329498291,-2.53712105751038,,,,,,,
29.017577756,0.783774971961975,-3.59334707260132,-2.65789651870728,,,,,,,
29.022502548,0.696191132068634,-3.460618019104,-2.65831327438355,,,,,,,
29.027426558,0.656225144863129,-3.27121305465698,-2.58853030204773,,,,,,,
29.032349683,0.707278549671173,-2.98946237564087,-2.51053047180176,,,,,,,
29.037273746,0.741842687129974,-2.72072505950928,-2.46249318122864,,,,,,,
29.042198538,0.673580884933472,-2.47461128234863,-2.45866990089417,,,,,,,
29.047122548,0.612337648868561,-2.19849348068237,-2.44165349006653,,,,,,,
29.052045673,0.656396746635437,-1.93285512924194,-2.46196126937866,,,,,,,
29.056969735,0.693291068077087,-1.66315984725952,-2.4480926990509,,,,,,,
29.061894527,0.651270389556885,-1.4084267616272,-2.41941142082214,,,,,,,
29.066818538,0.573402225971222,-1.1710319519043,-2.23008036613464,,,,,,,
29.071741663,0.53144896030426,-0.934307098388672,-1.93992877006531,,,,,,,
29.076665725,0.455891191959381,-0.702991485595703,-1.77153706550598,,,,,,,
29.081590517,0.325017094612122,-0.519884586334229,-1.7538697719574,,,,,,,
29.086514527,0.0501639842987061,-0.408652782440186,-1.73643207550049,,,,,,,
29.091437704,-0.220484435558319,-0.278292655944824,-1.60696935653687,,,,,,,
29.096361715,-0.345672309398651,-0.10004186630249,-1.39204120635986,,,,,,,
29.101286506,-0.389848589897156,0.0830612182617188,-1.18746519088745,,,,,,,
29.106210517,-0.338434934616089,0.216201305389404,-1.07000946998596,,,,,,,
29.111133694,-0.284691572189331,0.359256267547607,-0.989403247833252,,,,,,,
29.116057704,-0.336509764194489,0.535982608795166,-0.665640354156494,,,,,,,
29.120982548,-0.321607351303101,0.868069171905518,-0.332995891571045,,,,,,,
29.125906454,-0.235280692577362,1.28590869903564,-0.00570058822631836,,,,,,,
29.130829683,-0.134638369083405,1.74650239944458,0.268223762512207,,,,,,,
29.135753746,-0.0428979396820068,2.2451319694519,0.641762256622315,,,,,,,
29.140678538,-0.0143075585365295,2.71484470367432,1.05979681015015,,,,,,,
29.145602444,-0.0675835609436035,3.13180828094482,1.32855272293091,,,,,,,
29.150525673,-0.241349041461945,3.39591503143311,1.35207939147949,,,,,,,
29.155449735,-0.442945778369904,3.46470260620117,1.07494878768921,,,,,,,
29.160374527,-0.524428486824036,3.45830965042114,0.874721050262451,,,,,,,
29.165298433,-0.524445295333862,3.50357532501221,0.983189582824707,,,,,,,
29.170221663,-0.474688470363617,3.60974025726318,1.13016986846924,,,,,,,
29.175145725,-0.371088266372681,3.84108591079712,1.24177217483521,,,,,,,
29.180070517,-0.182878971099854,4.24007272720337,1.42633724212646,,,,,,,
29.184994423,-0.0680923163890839,4.88195037841797,2.03224182128906,,,,,,,
29.189917652,0.0474815368652344,5.60754776000977,2.39837646484375,,,,,,,
29.194841715,0.333860337734222,6.3970251083374,2.26303768157959,,,,,,,
29.199766506,0.616417586803436,7.06826877593994,1.914306640625,,,,,,,
29.204690517,0.825906038284302,7.46611785888672,1.46944618225098,,,,,,,
29.209613642,0.953187525272369,7.44086265563965,1.04481649398804,,,,,,,
29.214537704,1.09959292411804,6.80959463119507,0.95020341873169,,,,,,,
29.219462496,1.31648719310761,5.74822235107422,1.17712306976318,,,,,,,
29.224386506,1.43509125709534,4.35793495178223,1.62685203552246,,,,,,,
29.229309631,1.2716246843338,3.08151245117188,2.19147729873657,,,,,,,
29.234233694,0.713489174842835,2.05739879608154,2.74902153015137,,,,,,,
29.239158485,-0.079746276140213,1.32849884033203,3.26800918579102,,,,,,,
29.244082392,-0.678166627883911,0.916295051574707,3.44897174835205,,,,,,,
29.249005621,-0.85697877407074,0.682210922241211,3.5951714515686,,,,,,,
29.253929683,-0.864986836910248,0.540021896362305,3.77108955383301,,,,,,,
29.258854475,-0.953179061412811,0.398578643798828,4.12286138534546,,,,,,,
29.263778485,-1.14270615577698,0.365348815917969,4.24640321731567,,,,,,,
29.26870161,-1.24977469444275,0.449954986572266,4.01490020751953,,,,,,,
29.273625673,-1.29932987689972,0.638144493103027,3.70569133758545,,,,,,,
29.278550465,-1.3107008934021,0.884520530700684,3.56007623672485,,,,,,,
29.283474475,-1.20212912559509,1.15565204620361,3.50835037231445,,,,,,,
29.2883976,-1.02122056484222,1.49716854095459,3.31092357635498,,,,,,,
29.293321663,-0.803850710391998,1.78971767425537,2.96271324157715,,,,,,,
29.298246454,-0.579099535942078,2.01431560516357,2.68373537063599,,,,,,,
29.30317036,-0.34686341881752,2.10630321502686,2.59858274459839,,,,,,,
29.30809359,-0.0498928725719452,2.14220333099365,2.49927043914795,,,,,,,
29.313017652,0.259414613246918,2.14357376098633,2.36200141906738,,,,,,,
29.317942444,0.545337796211243,2.0840311050415,2.30902624130249,,,,,,,
29.32286635,0.832025647163391,1.91325092315674,2.2999382019043,,,,,,,
29.327789579,1.09561002254486,1.7292594909668,2.25366926193237,,,,,,,
29.332713642,1.35558664798737,1.50556087493896,2.29021739959717,,,,,,,
29.337638433,1.46645390987396,1.25157260894775,2.37398147583008,,,,,,,
29.34256234,1.4786092042923,0.978969573974609,2.36436748504639,,,,,,,
29.347485569,1.41585469245911,0.685174942016602,2.30247116088867,,,,,,,
29.352409631,1.24691236019135,0.350937843322754,2.11445569992065,,,,,,,
29.357334423,1.00033402442932,0.0286531448364258,1.89890384674072,,,,,,,
29.362258329,0.668845593929291,-0.308197021484375,1.65136766433716,,,,,,,
29.367181558,0.355302035808563,-0.545117378234863,1.38907098770142,,,,,,,
29.372105569,-0.0361009538173676,-0.727963447570801,1.00726366043091,,,,,,,
29.377030413,-0.457862138748169,-0.881118774414063,0.571226596832275,,,,,,,
29.381954319,-0.807590842247009,-0.959622383117676,0.158144950866699,,,,,,,
29.386877548,-1.00646114349365,-1.06676816940308,-0.162101745605469,,,,,,,
29.391801558,-1.10000252723694,-1.23143529891968,-0.403641223907471,,,,,,,
29.396726402,-1.13864493370056,-1.47031784057617,-0.748264312744141,,,,,,,
29.401650308,-1.06522583961487,-1.75183200836182,-1.13431644439697,,,,,,,
29.406573485,-1.00655925273895,-2.09472227096558,-1.43072605133057,,,,,,,
29.411497548,-0.924357414245606,-2.46731805801392,-1.68381214141846,,,,,,,
29.41642234,-0.890519082546234,-2.86193990707397,-1.85849475860596,,,,,,,
29.42134635,-0.873778462409973,-3.23747158050537,-1.92923545837402,,,,,,,
29.426269475,-0.78300666809082,-3.56250667572022,-1.98753094673157,,,,,,,
29.431193538,-0.670663177967072,-3.85837841033936,-2.08158135414124,,,,,,,
29.436118329,-0.596781551837921,-4.16565704345703,-2.13982725143433,,,,,,,
29.44104234,-0.504081308841705,-4.46259689331055,-2.294184923172,,,,,,,
29.445965465,-0.414231300354004,-4.71075916290283,-2.45640659332275,,,,,,,
29.450889527,-0.332098960876465,-4.89572906494141,-2.57889628410339,,,,,,,
29.455814319,-0.181232690811157,-5.02245092391968,-2.66637778282166,,,,,,,
29.460738329,-0.00958508253097534,-5.06000328063965,-2.73072600364685,,,,,,,
29.465661454,0.249854266643524,-5.02540397644043,-2.78125977516174,,,,,,,
29.470585517,0.580588519573212,-4.94052982330322,-2.76490354537964,,,,,,,
29.475510308,0.77463835477829,-4.85110521316528,-2.72199416160584,,,,,,,
29.480434319,0.851136445999146,-4.82898664474487,-2.69065618515015,,,,,,,
29.485357444,0.905761420726776,-4.8071231842041,-2.73069643974304,,,,,,,
29.490281506,0.931345939636231,-4.79267501831055,-2.68901801109314,,,,,,,
29.495206298,0.882294893264771,-4.77850246429443,-2.56568670272827,,,,,,,
29.500130308,0.892562925815582,-4.74776077270508,-2.49249982833862,,,,,,,
29.505053433,0.835309743881226,-4.68118238449097,-2.37880825996399,,,,,,,
29.509977496,0.827987790107727,-4.5906867980957,-2.19367980957031,,,,,,,
29.514902288,0.844591975212097,-4.4545373916626,-2.11210227012634,,,,,,,
29.519826298,0.777590215206146,-4.31339693069458,-1.91402506828308,,,,,,,
29.524749423,0.710809469223023,-4.11456203460693,-1.79105401039124,,,,,,,
29.529673433,0.648871898651123,-3.87246608734131,-1.67376947402954,,,,,,,
29.534598277,0.675693809986115,-3.57767581939697,-1.42569780349731,,,,,,,
29.539522183,0.726777493953705,-3.22782850265503,-1.14745950698853,,,,,,,
29.544445413,0.835816323757172,-2.76559734344482,-0.972959995269775,,,,,,,
29.549369423,0.880657076835632,-2.34892129898071,-0.904513359069824,,,,,,,
29.554294215,0.959362924098969,-1.8582820892334,-0.781631469726563,,,,,,,
29.559218225,1.07442569732666,-1.32746267318726,-0.539424419403076,,,,,,,
29.56414135,1.03701412677765,-0.802108764648438,-0.259027004241943,,,,,,,
29.569065413,1.06965839862823,-0.196182727813721,-0.0934324264526367,,,,,,,
29.573990204,1.07664501667023,0.392103672027588,-0.0208344459533691,,,,,,,
29.578914215,1.0156524181366,1.01546478271484,0.207572937011719,,,,,,,
29.58383734,1.0641325712204,1.60447788238525,0.484175205230713,,,,,,,
29.588761402,1.03953182697296,2.14486503601074,0.438107013702393,,,,,,,
29.593686194,0.977441132068634,2.64627504348755,0.44027853012085,,,,,,,
29.598610204,1.09277760982513,3.08488273620605,0.380502223968506,,,,,,,
29.603533329,1.11523902416229,3.43447208404541,0.438212394714355,,,,,,,
29.608457392,1.27248215675354,3.69497394561768,0.637598991394043,,,,,,,
29.613382183,1.43311846256256,3.86643028259277,0.663076400756836,,,,,,,
29.61830609,1.53258323669434,3.88672161102295,0.718241214752197,,,,,,,
29.623229319,1.68276941776276,3.85180187225342,0.367527484893799,,,,,,,
29.628153381,1.67713522911072,3.6447868347168,-0.0974373817443848,,,,,,,
29.633078173,1.56269884109497,3.41885471343994,-0.117163181304932,,,,,,,
29.638002079,1.50127875804901,3.18827342987061,-0.129878044128418,,,,,,,
29.642925308,1.49219059944153,3.01756477355957,-0.0926933288574219,,,,,,,
29.647849319,1.3945084810257,2.89227771759033,0.204831600189209,,,,,,,
29.65277411,1.32555687427521,2.84576892852783,0.523364543914795,,,,,,,
